suhu udara,kelembaban udara,suhu tanah,kelembaban tanah,cahaya,arus solar,arus aki,tegangan solar,tegangan aki,status,frequency,support
panas,lembab,panas,sedang,terang,tinggi,sedang,tinggi,normal,cerah kering,15,0.00025054284282612327
panas,lembab,sedang,kering,berawan,sedang,minimal,cukup,normal,cerah kering,55,0.000918657090362452
panas,lembab,sedang,kering,berawan,sedang,minimal,cukup,rendah,cerah kering,16,0.00026724569901453147
panas,lembab,sedang,kering,berawan,sedang,minimal,lemah,normal,cerah kering,9,0.00015032570569567397
panas,lembab,sedang,kering,berawan,sedang,minimal,lemah,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,kering,berawan,sedang,minimal,tinggi,normal,cerah kering,13,0.00021713713044930682
panas,lembab,sedang,kering,berawan,sedang,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
panas,lembab,sedang,kering,berawan,sedang,sedang,cukup,normal,cerah kering,203,0.003390679806246868
panas,lembab,sedang,kering,berawan,sedang,sedang,cukup,rendah,cerah kering,38,0.0006347085351595123
panas,lembab,sedang,kering,berawan,sedang,sedang,lemah,normal,cerah kering,32,0.0005344913980290629
panas,lembab,sedang,kering,berawan,sedang,sedang,lemah,rendah,cerah kering,7,0.00011691999331885753
panas,lembab,sedang,kering,berawan,sedang,sedang,tinggi,normal,cerah kering,35,0.0005845999665942877
panas,lembab,sedang,kering,berawan,sedang,sedang,tinggi,rendah,cerah kering,4,6.681142475363287e-05
panas,lembab,sedang,kering,berawan,tinggi,minimal,cukup,normal,cerah kering,55,0.000918657090362452
panas,lembab,sedang,kering,berawan,tinggi,minimal,cukup,rendah,cerah kering,11,0.00018373141807249038
panas,lembab,sedang,kering,berawan,tinggi,minimal,lemah,normal,cerah kering,10,0.00016702856188408218
panas,lembab,sedang,kering,berawan,tinggi,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
panas,lembab,sedang,kering,berawan,tinggi,minimal,tinggi,normal,cerah kering,5,8.351428094204109e-05
panas,lembab,sedang,kering,berawan,tinggi,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,kering,berawan,tinggi,sedang,cukup,normal,cerah kering,115,0.001920828461666945
panas,lembab,sedang,kering,berawan,tinggi,sedang,cukup,rendah,cerah kering,23,0.00038416569233338903
panas,lembab,sedang,kering,berawan,tinggi,sedang,lemah,normal,cerah kering,20,0.00033405712376816435
panas,lembab,sedang,kering,berawan,tinggi,sedang,lemah,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,kering,berawan,tinggi,sedang,tinggi,normal,cerah kering,19,0.00031735426757975615
panas,lembab,sedang,kering,berawan,tinggi,sedang,tinggi,rendah,cerah kering,9,0.00015032570569567397
panas,lembab,sedang,kering,terang,sedang,minimal,cukup,normal,cerah kering,52,0.0008685485217972273
panas,lembab,sedang,kering,terang,sedang,minimal,cukup,rendah,cerah kering,8,0.00013362284950726574
panas,lembab,sedang,kering,terang,sedang,minimal,lemah,normal,cerah kering,10,0.00016702856188408218
panas,lembab,sedang,kering,terang,sedang,minimal,lemah,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,kering,terang,sedang,minimal,tinggi,normal,cerah kering,14,0.00023383998663771506
panas,lembab,sedang,kering,terang,sedang,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,kering,terang,sedang,sedang,cukup,normal,cerah kering,112,0.0018707198931017205
panas,lembab,sedang,kering,terang,sedang,sedang,cukup,rendah,cerah kering,25,0.00041757140471020544
panas,lembab,sedang,kering,terang,sedang,sedang,lemah,normal,cerah kering,17,0.0002839485552029397
panas,lembab,sedang,kering,terang,sedang,sedang,lemah,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,kering,terang,sedang,sedang,tinggi,normal,cerah kering,27,0.00045097711708702186
panas,lembab,sedang,kering,terang,sedang,sedang,tinggi,rendah,cerah kering,4,6.681142475363287e-05
panas,lembab,sedang,kering,terang,tinggi,minimal,cukup,normal,cerah kering,33,0.0005511942542174712
panas,lembab,sedang,kering,terang,tinggi,minimal,cukup,rendah,cerah kering,5,8.351428094204109e-05
panas,lembab,sedang,kering,terang,tinggi,minimal,lemah,normal,cerah kering,1,1.6702856188408217e-05
panas,lembab,sedang,kering,terang,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
panas,lembab,sedang,kering,terang,tinggi,minimal,tinggi,normal,cerah kering,5,8.351428094204109e-05
panas,lembab,sedang,kering,terang,tinggi,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,kering,terang,tinggi,sedang,cukup,normal,cerah kering,72,0.0012026056455653918
panas,lembab,sedang,kering,terang,tinggi,sedang,cukup,rendah,cerah kering,11,0.00018373141807249038
panas,lembab,sedang,kering,terang,tinggi,sedang,lemah,normal,cerah kering,5,8.351428094204109e-05
panas,lembab,sedang,kering,terang,tinggi,sedang,tinggi,normal,cerah kering,17,0.0002839485552029397
panas,lembab,sedang,kering,terang,tinggi,sedang,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
panas,lembab,sedang,lembab,berawan,sedang,maksimal,cukup,maksimal,cerah siram,43,0.0007182228161015533
panas,lembab,sedang,lembab,berawan,sedang,maksimal,cukup,normal,cerah siram,128,0.0021379655921162518
panas,lembab,sedang,lembab,berawan,sedang,maksimal,cukup,rendah,cerah siram,13,0.00021713713044930682
panas,lembab,sedang,lembab,berawan,sedang,maksimal,lemah,maksimal,cerah siram,8,0.00013362284950726574
panas,lembab,sedang,lembab,berawan,sedang,maksimal,lemah,normal,cerah siram,22,0.00036746283614498077
panas,lembab,sedang,lembab,berawan,sedang,maksimal,lemah,rendah,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,lembab,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,lembab,berawan,sedang,maksimal,tinggi,normal,cerah siram,22,0.00036746283614498077
panas,lembab,sedang,lembab,berawan,sedang,maksimal,tinggi,rendah,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,lembab,berawan,sedang,sedang,cukup,maksimal,cerah siram,54,0.0009019542341740437
panas,lembab,sedang,lembab,berawan,sedang,sedang,cukup,normal,cerah siram,136,0.0022715884416235174
panas,lembab,sedang,lembab,berawan,sedang,sedang,cukup,rendah,cerah siram,20,0.00033405712376816435
panas,lembab,sedang,lembab,berawan,sedang,sedang,lemah,maksimal,cerah siram,6,0.00010021713713044931
panas,lembab,sedang,lembab,berawan,sedang,sedang,lemah,normal,cerah siram,19,0.00031735426757975615
panas,lembab,sedang,lembab,berawan,sedang,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
panas,lembab,sedang,lembab,berawan,sedang,sedang,tinggi,maksimal,cerah siram,9,0.00015032570569567397
panas,lembab,sedang,lembab,berawan,sedang,sedang,tinggi,normal,cerah siram,30,0.0005010856856522465
panas,lembab,sedang,lembab,berawan,sedang,sedang,tinggi,rendah,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,lembab,berawan,tinggi,maksimal,cukup,maksimal,cerah siram,34,0.0005678971104058794
panas,lembab,sedang,lembab,berawan,tinggi,maksimal,cukup,normal,cerah siram,68,0.0011357942208117587
panas,lembab,sedang,lembab,berawan,tinggi,maksimal,cukup,rendah,cerah siram,11,0.00018373141807249038
panas,lembab,sedang,lembab,berawan,tinggi,maksimal,lemah,maksimal,cerah siram,9,0.00015032570569567397
panas,lembab,sedang,lembab,berawan,tinggi,maksimal,lemah,normal,cerah siram,10,0.00016702856188408218
panas,lembab,sedang,lembab,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
panas,lembab,sedang,lembab,berawan,tinggi,maksimal,tinggi,normal,cerah siram,17,0.0002839485552029397
panas,lembab,sedang,lembab,berawan,tinggi,sedang,cukup,maksimal,cerah siram,25,0.00041757140471020544
panas,lembab,sedang,lembab,berawan,tinggi,sedang,cukup,normal,cerah siram,87,0.001453148488391515
panas,lembab,sedang,lembab,berawan,tinggi,sedang,cukup,rendah,cerah siram,11,0.00018373141807249038
panas,lembab,sedang,lembab,berawan,tinggi,sedang,lemah,normal,cerah siram,19,0.00031735426757975615
panas,lembab,sedang,lembab,berawan,tinggi,sedang,lemah,rendah,cerah siram,3,5.0108568565224654e-05
panas,lembab,sedang,lembab,berawan,tinggi,sedang,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,lembab,berawan,tinggi,sedang,tinggi,normal,cerah siram,16,0.00026724569901453147
panas,lembab,sedang,lembab,terang,sedang,maksimal,cukup,maksimal,cerah siram,26,0.00043427426089861365
panas,lembab,sedang,lembab,terang,sedang,maksimal,cukup,normal,cerah siram,87,0.001453148488391515
panas,lembab,sedang,lembab,terang,sedang,maksimal,cukup,rendah,cerah siram,11,0.00018373141807249038
panas,lembab,sedang,lembab,terang,sedang,maksimal,lemah,maksimal,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,lembab,terang,sedang,maksimal,lemah,normal,cerah siram,12,0.00020043427426089862
panas,lembab,sedang,lembab,terang,sedang,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,lembab,terang,sedang,maksimal,tinggi,maksimal,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,lembab,terang,sedang,maksimal,tinggi,normal,cerah siram,15,0.00025054284282612327
panas,lembab,sedang,lembab,terang,sedang,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,lembab,terang,sedang,sedang,cukup,maksimal,cerah siram,29,0.0004843828294638383
panas,lembab,sedang,lembab,terang,sedang,sedang,cukup,normal,cerah siram,95,0.0015867713378987806
panas,lembab,sedang,lembab,terang,sedang,sedang,cukup,rendah,cerah siram,10,0.00016702856188408218
panas,lembab,sedang,lembab,terang,sedang,sedang,lemah,maksimal,cerah siram,6,0.00010021713713044931
panas,lembab,sedang,lembab,terang,sedang,sedang,lemah,normal,cerah siram,14,0.00023383998663771506
panas,lembab,sedang,lembab,terang,sedang,sedang,lemah,rendah,cerah siram,3,5.0108568565224654e-05
panas,lembab,sedang,lembab,terang,sedang,sedang,tinggi,maksimal,cerah siram,10,0.00016702856188408218
panas,lembab,sedang,lembab,terang,sedang,sedang,tinggi,normal,cerah siram,17,0.0002839485552029397
panas,lembab,sedang,lembab,terang,sedang,sedang,tinggi,rendah,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,lembab,terang,tinggi,maksimal,cukup,maksimal,cerah siram,20,0.00033405712376816435
panas,lembab,sedang,lembab,terang,tinggi,maksimal,cukup,normal,cerah siram,37,0.0006180056789711041
panas,lembab,sedang,lembab,terang,tinggi,maksimal,cukup,rendah,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,lembab,terang,tinggi,maksimal,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,lembab,terang,tinggi,maksimal,lemah,normal,cerah siram,8,0.00013362284950726574
panas,lembab,sedang,lembab,terang,tinggi,maksimal,tinggi,maksimal,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,lembab,terang,tinggi,maksimal,tinggi,normal,cerah siram,6,0.00010021713713044931
panas,lembab,sedang,lembab,terang,tinggi,sedang,cukup,maksimal,cerah siram,17,0.0002839485552029397
panas,lembab,sedang,lembab,terang,tinggi,sedang,cukup,normal,cerah siram,48,0.0008017370970435945
panas,lembab,sedang,lembab,terang,tinggi,sedang,cukup,rendah,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,lembab,terang,tinggi,sedang,lemah,maksimal,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,lembab,terang,tinggi,sedang,lemah,normal,cerah siram,6,0.00010021713713044931
panas,lembab,sedang,lembab,terang,tinggi,sedang,tinggi,maksimal,cerah siram,2,3.3405712376816434e-05
panas,lembab,sedang,lembab,terang,tinggi,sedang,tinggi,normal,cerah siram,7,0.00011691999331885753
panas,lembab,sedang,lembab,terang,tinggi,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,berawan,sedang,maksimal,cukup,maksimal,cerah siram,14,0.00023383998663771506
panas,lembab,sedang,sedang,berawan,sedang,maksimal,cukup,normal,cerah siram,52,0.0008685485217972273
panas,lembab,sedang,sedang,berawan,sedang,maksimal,cukup,rendah,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,sedang,berawan,sedang,maksimal,lemah,maksimal,cerah siram,7,0.00011691999331885753
panas,lembab,sedang,sedang,berawan,sedang,maksimal,lemah,normal,cerah siram,8,0.00013362284950726574
panas,lembab,sedang,sedang,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
panas,lembab,sedang,sedang,berawan,sedang,maksimal,tinggi,normal,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,sedang,berawan,sedang,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,berawan,sedang,minimal,cukup,normal,cerah kering,112,0.0018707198931017205
panas,lembab,sedang,sedang,berawan,sedang,minimal,cukup,rendah,cerah kering,28,0.0004676799732754301
panas,lembab,sedang,sedang,berawan,sedang,minimal,lemah,normal,cerah kering,23,0.00038416569233338903
panas,lembab,sedang,sedang,berawan,sedang,minimal,lemah,rendah,cerah kering,5,8.351428094204109e-05
panas,lembab,sedang,sedang,berawan,sedang,minimal,tinggi,normal,cerah kering,18,0.00030065141139134794
panas,lembab,sedang,sedang,berawan,sedang,minimal,tinggi,rendah,cerah kering,5,8.351428094204109e-05
panas,lembab,sedang,sedang,berawan,sedang,sedang,cukup,maksimal,cerah siram,25,0.00041757140471020544
panas,lembab,sedang,sedang,berawan,sedang,sedang,cukup,normal,cerah kering,255,0.004259228328044096
panas,lembab,sedang,sedang,berawan,sedang,sedang,cukup,normal,cerah siram,51,0.0008518456656088191
panas,lembab,sedang,sedang,berawan,sedang,sedang,cukup,rendah,cerah kering,57,0.0009520628027392684
panas,lembab,sedang,sedang,berawan,sedang,sedang,cukup,rendah,cerah siram,11,0.00018373141807249038
panas,lembab,sedang,sedang,berawan,sedang,sedang,lemah,maksimal,cerah siram,6,0.00010021713713044931
panas,lembab,sedang,sedang,berawan,sedang,sedang,lemah,normal,cerah kering,44,0.0007349256722899615
panas,lembab,sedang,sedang,berawan,sedang,sedang,lemah,normal,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,sedang,berawan,sedang,sedang,lemah,rendah,cerah kering,12,0.00020043427426089862
panas,lembab,sedang,sedang,berawan,sedang,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
panas,lembab,sedang,sedang,berawan,sedang,sedang,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
panas,lembab,sedang,sedang,berawan,sedang,sedang,tinggi,normal,cerah kering,43,0.0007182228161015533
panas,lembab,sedang,sedang,berawan,sedang,sedang,tinggi,normal,cerah siram,10,0.00016702856188408218
panas,lembab,sedang,sedang,berawan,sedang,sedang,tinggi,rendah,cerah kering,15,0.00025054284282612327
panas,lembab,sedang,sedang,berawan,sedang,sedang,tinggi,rendah,cerah siram,3,5.0108568565224654e-05
panas,lembab,sedang,sedang,berawan,tinggi,maksimal,cukup,maksimal,cerah siram,11,0.00018373141807249038
panas,lembab,sedang,sedang,berawan,tinggi,maksimal,cukup,normal,cerah siram,35,0.0005845999665942877
panas,lembab,sedang,sedang,berawan,tinggi,maksimal,cukup,rendah,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,berawan,tinggi,maksimal,lemah,normal,cerah siram,8,0.00013362284950726574
panas,lembab,sedang,sedang,berawan,tinggi,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,berawan,tinggi,maksimal,tinggi,normal,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,sedang,berawan,tinggi,minimal,cukup,normal,cerah kering,62,0.0010355770836813095
panas,lembab,sedang,sedang,berawan,tinggi,minimal,cukup,rendah,cerah kering,20,0.00033405712376816435
panas,lembab,sedang,sedang,berawan,tinggi,minimal,lemah,normal,cerah kering,8,0.00013362284950726574
panas,lembab,sedang,sedang,berawan,tinggi,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
panas,lembab,sedang,sedang,berawan,tinggi,minimal,tinggi,normal,cerah kering,9,0.00015032570569567397
panas,lembab,sedang,sedang,berawan,tinggi,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,sedang,berawan,tinggi,sedang,cukup,maksimal,cerah siram,15,0.00025054284282612327
panas,lembab,sedang,sedang,berawan,tinggi,sedang,cukup,normal,cerah kering,149,0.0024887255720728247
panas,lembab,sedang,sedang,berawan,tinggi,sedang,cukup,normal,cerah siram,33,0.0005511942542174712
panas,lembab,sedang,sedang,berawan,tinggi,sedang,cukup,rendah,cerah kering,30,0.0005010856856522465
panas,lembab,sedang,sedang,berawan,tinggi,sedang,cukup,rendah,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,sedang,berawan,tinggi,sedang,lemah,maksimal,cerah siram,3,5.0108568565224654e-05
panas,lembab,sedang,sedang,berawan,tinggi,sedang,lemah,normal,cerah kering,30,0.0005010856856522465
panas,lembab,sedang,sedang,berawan,tinggi,sedang,lemah,normal,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,sedang,berawan,tinggi,sedang,lemah,rendah,cerah kering,3,5.0108568565224654e-05
panas,lembab,sedang,sedang,berawan,tinggi,sedang,tinggi,normal,cerah kering,30,0.0005010856856522465
panas,lembab,sedang,sedang,berawan,tinggi,sedang,tinggi,normal,cerah siram,6,0.00010021713713044931
panas,lembab,sedang,sedang,berawan,tinggi,sedang,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
panas,lembab,sedang,sedang,berawan,tinggi,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,terang,sedang,maksimal,cukup,maksimal,cerah siram,10,0.00016702856188408218
panas,lembab,sedang,sedang,terang,sedang,maksimal,cukup,normal,cerah siram,21,0.00035075997995657256
panas,lembab,sedang,sedang,terang,sedang,maksimal,cukup,rendah,cerah siram,5,8.351428094204109e-05
panas,lembab,sedang,sedang,terang,sedang,maksimal,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,terang,sedang,maksimal,lemah,normal,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,terang,sedang,maksimal,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
panas,lembab,sedang,sedang,terang,sedang,maksimal,tinggi,normal,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,sedang,terang,sedang,minimal,cukup,normal,cerah kering,53,0.0008852513779856355
panas,lembab,sedang,sedang,terang,sedang,minimal,cukup,rendah,cerah kering,15,0.00025054284282612327
panas,lembab,sedang,sedang,terang,sedang,minimal,lemah,normal,cerah kering,11,0.00018373141807249038
panas,lembab,sedang,sedang,terang,sedang,minimal,lemah,rendah,cerah kering,4,6.681142475363287e-05
panas,lembab,sedang,sedang,terang,sedang,minimal,tinggi,normal,cerah kering,9,0.00015032570569567397
panas,lembab,sedang,sedang,terang,sedang,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,lembab,sedang,sedang,terang,sedang,sedang,cukup,maksimal,cerah siram,7,0.00011691999331885753
panas,lembab,sedang,sedang,terang,sedang,sedang,cukup,normal,cerah kering,160,0.002672456990145315
panas,lembab,sedang,sedang,terang,sedang,sedang,cukup,normal,cerah siram,36,0.0006013028227826959
panas,lembab,sedang,sedang,terang,sedang,sedang,cukup,rendah,cerah kering,38,0.0006347085351595123
panas,lembab,sedang,sedang,terang,sedang,sedang,cukup,rendah,cerah siram,4,6.681142475363287e-05
panas,lembab,sedang,sedang,terang,sedang,sedang,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
panas,lembab,sedang,sedang,terang,sedang,sedang,lemah,normal,cerah kering,28,0.0004676799732754301
panas,lembab,sedang,sedang,terang,sedang,sedang,lemah,normal,cerah siram,6,0.00010021713713044931
